cores,sizeM,sizeN,sizeK,time[s],gflops
1,2,9000, 9000, 9000, 11.270166, 129.368098
3,9000, 9000, 9000, 7.222926, 201.857247
4,9000, 9000, 9000, 5.387689, 270.616975
5,9000, 9000, 9000, 4.280068, 340.648768
6,9000, 9000, 9000, 3.560578, 409.484098
7,9000, 9000, 9000, 3.111981, 468.511919
8,9000, 9000, 9000, 2.728319, 534.395004
9,9000, 9000, 9000, 2.435733, 598.587874
10,9000, 9000, 9000, 2.204819, 661.278716
11,9000, 9000, 9000, 2.000297, 728.891718
12,9000, 9000, 9000, 1.842621, 791.264247
