cores,sizeM,sizeN,sizeK,time[s],gflops
1,2,9000, 9000, 9000, 11.327442, 128.713967
3,9000, 9000, 9000, 7.238757, 201.415783
4,9000, 9000, 9000, 5.547007, 262.844434
5,9000, 9000, 9000, 4.333042, 336.484134
6,9000, 9000, 9000, 3.616781, 403.120859
7,9000, 9000, 9000, 3.469548, 420.227669
8,9000, 9000, 9000, 3.042276, 479.246437
9,9000, 9000, 9000, 2.747179, 530.726217
10,9000, 9000, 9000, 2.539257, 574.183621
11,9000, 9000, 9000, 2.302415, 633.248185
12,9000, 9000, 9000, 1.962736, 742.840568
